TimeStamp;OrderId;OrderStatus;VehicleId;
4929;831555;IN_PROGRESS;32;
4956;540731;IN_PROGRESS;40;
4956;596991;DELIVERED;40;
4970;702175;UNASSIGNED;-1;
4971;702175;ASSIGNED;25;
5000;275305;IN_PROGRESS;49;
5020;76147;DELIVERED;42;
5041;738939;DELIVERED;12;
5113;618252;DELIVERED;3;
5190;497231;IN_PROGRESS;7;
5190;989083;DELIVERED;7;
5300;166890;UNASSIGNED;-1;
5301;166890;ASSIGNED;18;
5372;351636;UNASSIGNED;-1;
5373;351636;ASSIGNED;23;
5468;492511;DELIVERED;44;
5484;82727;IN_PROGRESS;13;
5540;967978;UNASSIGNED;-1;
5541;967978;ASSIGNED;3;
5540;511612;UNASSIGNED;-1;
5541;511612;ASSIGNED;35;
5609;541704;DELIVERED;3;
5618;963918;DELIVERED;46;
5766;538368;UNASSIGNED;-1;
5767;538368;ASSIGNED;1;
5780;792133;UNASSIGNED;-1;
5781;792133;ASSIGNED;48;
5799;496647;IN_PROGRESS;50;
5825;243995;IN_PROGRESS;22;
5825;433582;DELIVERED;33;
5825;455273;DELIVERED;33;
5855;962819;IN_PROGRESS;40;
5961;58375;IN_PROGRESS;42;
5961;122591;IN_PROGRESS;42;
5971;116451;IN_PROGRESS;11;
5971;515680;IN_PROGRESS;11;
5985;233044;IN_PROGRESS;47;
5985;195691;IN_PROGRESS;47;
5985;181029;IN_PROGRESS;47;
5985;16173;IN_PROGRESS;47;
6001;511612;IN_PROGRESS;35;
6010;685256;UNASSIGNED;-1;
6011;685256;ASSIGNED;33;
6195;800112;DELIVERED;44;
6197;934927;DELIVERED;18;
6254;275305;DELIVERED;49;
6261;831555;DELIVERED;32;
6315;538368;IN_PROGRESS;1;
6328;351636;IN_PROGRESS;23;
6399;108241;DELIVERED;31;
6427;916229;IN_PROGRESS;7;
6478;685256;IN_PROGRESS;33;
6485;12941;DELIVERED;25;
6530;722682;UNASSIGNED;-1;
6531;722682;ASSIGNED;28;
6631;962819;DELIVERED;40;
6737;792133;IN_PROGRESS;48;
6963;873643;DELIVERED;44;
7086;686806;UNASSIGNED;-1;
7087;686806;ASSIGNED;13;
7102;122591;DELIVERED;42;
7120;16173;DELIVERED;47;
7180;786398;DELIVERED;31;
7250;318048;UNASSIGNED;-1;
7251;318048;ASSIGNED;35;
7264;722682;IN_PROGRESS;28;
7383;496647;DELIVERED;50;
7454;515680;DELIVERED;11;
7494;320831;IN_PROGRESS;18;
7494;426884;DELIVERED;49;
7494;853468;DELIVERED;49;
7494;30993;UNASSIGNED;-1;
7495;30993;ASSIGNED;19;
7550;886977;UNASSIGNED;-1;
7551;886977;ASSIGNED;9;
7580;194167;UNASSIGNED;-1;
7581;194167;ASSIGNED;9;
7623;151759;UNASSIGNED;-1;
7624;151759;ASSIGNED;7;
7691;702175;IN_PROGRESS;25;
7728;151759;IN_PROGRESS;7;
7743;243995;DELIVERED;22;
7780;417978;UNASSIGNED;-1;
7781;417978;ASSIGNED;39;
7828;497231;DELIVERED;7;
7828;916229;DELIVERED;7;
7840;220972;UNASSIGNED;-1;
7841;220972;ASSIGNED;23;
7852;117612;IN_PROGRESS;32;
7852;231880;DELIVERED;32;
7886;540731;DELIVERED;40;
7914;732577;UNASSIGNED;-1;
7915;732577;ASSIGNED;25;
7963;195691;DELIVERED;47;
8046;143076;IN_PROGRESS;20;
8046;383158;IN_PROGRESS;20;
8046;321101;IN_PROGRESS;20;
8046;836730;IN_PROGRESS;20;
8093;511612;DELIVERED;35;
8111;552983;IN_PROGRESS;36;
8111;722320;IN_PROGRESS;36;
8111;994419;IN_PROGRESS;36;
8111;526755;IN_PROGRESS;36;
8150;58375;DELIVERED;42;
8181;82727;DELIVERED;13;
8233;30993;IN_PROGRESS;19;
8273;967978;IN_PROGRESS;3;
8273;53308;DELIVERED;3;
8362;318048;IN_PROGRESS;35;
8372;888716;UNASSIGNED;-1;
8373;888716;ASSIGNED;24;
8544;417978;IN_PROGRESS;39;
8580;830853;UNASSIGNED;-1;
8581;830853;ASSIGNED;50;
8600;77175;UNASSIGNED;-1;
8601;77175;ASSIGNED;32;
8612;508926;DELIVERED;42;
8625;792133;DELIVERED;48;
8659;351636;DELIVERED;23;
8710;513692;UNASSIGNED;-1;
8711;513692;ASSIGNED;23;
8726;686806;IN_PROGRESS;13;
8736;448687;IN_PROGRESS;11;
8765;685256;DELIVERED;33;
8820;886977;IN_PROGRESS;9;
8997;830853;IN_PROGRESS;50;
8997;832455;DELIVERED;50;
9072;220972;IN_PROGRESS;23;
9085;34459;UNASSIGNED;-1;
9086;34459;ASSIGNED;50;
9146;538368;DELIVERED;1;
9169;196414;DELIVERED;48;
9174;92378;UNASSIGNED;-1;
9175;92378;ASSIGNED;6;
9174;214376;UNASSIGNED;-1;
9175;214376;ASSIGNED;19;
9183;21518;UNASSIGNED;-1;
9184;21518;ASSIGNED;25;
9200;927932;IN_PROGRESS;47;
9221;836730;DELIVERED;20;
9363;991393;UNASSIGNED;-1;
9364;991393;ASSIGNED;18;
9424;166890;IN_PROGRESS;18;
9473;513692;IN_PROGRESS;23;
9490;383158;DELIVERED;20;
9638;121666;UNASSIGNED;-1;
9639;121666;ASSIGNED;35;
9663;194167;IN_PROGRESS;9;
9714;444877;DELIVERED;48;
9740;722682;DELIVERED;28;
9812;519222;UNASSIGNED;-1;
9813;519222;ASSIGNED;13;
9974;117612;DELIVERED;32;
10000;34459;IN_PROGRESS;50;
10014;952014;UNASSIGNED;-1;
10015;952014;ASSIGNED;12;
10030;610486;DELIVERED;22;
10052;531247;IN_PROGRESS;34;
10052;347012;IN_PROGRESS;34;
10052;409367;IN_PROGRESS;34;
10052;384213;IN_PROGRESS;34;
10060;4660;UNASSIGNED;-1;
10061;4660;ASSIGNED;12;
10083;702175;DELIVERED;25;
10157;367410;IN_PROGRESS;20;
10273;994419;DELIVERED;36;
10322;214376;IN_PROGRESS;19;
10375;927932;DELIVERED;47;
10456;967978;DELIVERED;3;
10510;445720;UNASSIGNED;-1;
10511;445720;ASSIGNED;47;
10551;77175;IN_PROGRESS;32;
10600;820409;UNASSIGNED;-1;
10601;820409;ASSIGNED;42;
10628;566923;DELIVERED;25;
10729;121666;IN_PROGRESS;35;
10766;140098;UNASSIGNED;-1;
10767;140098;ASSIGNED;7;
10772;820409;IN_PROGRESS;42;
10804;445720;IN_PROGRESS;47;
10916;448687;DELIVERED;11;
11005;166890;DELIVERED;18;
11005;320831;DELIVERED;18;
11005;781703;UNASSIGNED;-1;
11006;781703;ASSIGNED;42;
11020;430035;UNASSIGNED;-1;
11021;430035;ASSIGNED;1;
11050;711026;UNASSIGNED;-1;
11051;711026;ASSIGNED;19;
11238;513692;DELIVERED;23;
11246;430035;IN_PROGRESS;1;
11260;787532;UNASSIGNED;-1;
11261;787532;ASSIGNED;40;
11264;121666;DELIVERED;35;
11279;384213;DELIVERED;34;
11395;732577;IN_PROGRESS;25;
11395;623304;DELIVERED;25;
11464;445720;DELIVERED;47;
11464;128136;UNASSIGNED;-1;
11465;128136;ASSIGNED;36;
11485;74213;UNASSIGNED;-1;
11486;74213;ASSIGNED;49;
11548;394972;UNASSIGNED;-1;
11549;394972;ASSIGNED;38;
11578;952014;IN_PROGRESS;12;
11700;56831;UNASSIGNED;-1;
11701;56831;ASSIGNED;31;
11780;368975;UNASSIGNED;-1;
11781;368975;ASSIGNED;31;
11801;991393;IN_PROGRESS;18;
11809;318048;DELIVERED;35;
11845;413919;UNASSIGNED;-1;
11846;413919;ASSIGNED;8;
11860;56831;IN_PROGRESS;31;
11898;92378;IN_PROGRESS;6;
11935;140098;IN_PROGRESS;7;
11943;128721;IN_PROGRESS;33;
11943;969164;IN_PROGRESS;33;
11948;531247;DELIVERED;34;
11965;324449;IN_PROGRESS;26;
11965;437712;IN_PROGRESS;26;
11967;781703;IN_PROGRESS;42;
11993;367410;DELIVERED;20;
12074;824907;IN_PROGRESS;11;
12074;718658;IN_PROGRESS;11;
12074;157555;IN_PROGRESS;11;
12080;539821;UNASSIGNED;-1;
12081;539821;ASSIGNED;19;
12100;394972;IN_PROGRESS;38;
12323;942792;IN_PROGRESS;34;
12323;129929;IN_PROGRESS;34;
12386;181029;DELIVERED;47;
12386;233044;DELIVERED;47;
12397;128136;IN_PROGRESS;36;
12409;417978;DELIVERED;39;
12471;413919;IN_PROGRESS;8;
12569;194167;DELIVERED;9;
12610;214376;DELIVERED;19;
12623;220972;DELIVERED;23;
12626;361859;UNASSIGNED;-1;
12627;361859;ASSIGNED;13;
12748;77175;DELIVERED;32;
12812;787532;IN_PROGRESS;40;
12904;21518;IN_PROGRESS;25;
12918;324449;DELIVERED;26;
12956;140098;DELIVERED;7;
12993;781703;DELIVERED;42;
13008;74213;IN_PROGRESS;49;
13070;519222;IN_PROGRESS;13;
13070;361859;IN_PROGRESS;13;
13070;394972;DELIVERED;38;
13130;324088;UNASSIGNED;-1;
13131;324088;ASSIGNED;28;
13220;860035;UNASSIGNED;-1;
13221;860035;ASSIGNED;42;
13293;589681;UNASSIGNED;-1;
13294;589681;ASSIGNED;48;
13335;443279;IN_PROGRESS;20;
13335;878295;IN_PROGRESS;20;
13413;224197;UNASSIGNED;-1;
13414;224197;ASSIGNED;46;
13463;877559;UNASSIGNED;-1;
13464;877559;ASSIGNED;16;
13505;56831;DELIVERED;31;
13505;98345;UNASSIGNED;-1;
13506;98345;ASSIGNED;48;
13533;128136;DELIVERED;36;
13598;224197;IN_PROGRESS;46;
13620;151759;DELIVERED;7;
13675;413919;DELIVERED;8;
13706;233469;UNASSIGNED;-1;
13707;233469;ASSIGNED;34;
13759;705713;IN_PROGRESS;24;
13759;545994;IN_PROGRESS;24;
13759;891864;IN_PROGRESS;24;
13759;200158;IN_PROGRESS;24;
13765;324088;IN_PROGRESS;28;
13773;921727;IN_PROGRESS;26;
13773;492718;IN_PROGRESS;26;
13773;294058;IN_PROGRESS;26;
13801;21518;DELIVERED;25;
13809;589681;IN_PROGRESS;48;
13865;539821;IN_PROGRESS;19;
13865;30993;DELIVERED;19;
13871;969164;DELIVERED;33;
13871;128721;DELIVERED;33;
13908;420233;IN_PROGRESS;36;
13989;34459;DELIVERED;50;
14028;860035;IN_PROGRESS;42;
14060;301776;UNASSIGNED;-1;
14061;301776;ASSIGNED;24;
14119;886977;DELIVERED;9;
14223;613336;UNASSIGNED;-1;
14224;613336;ASSIGNED;11;
14238;732577;DELIVERED;25;
14238;730617;DELIVERED;25;
14277;711026;IN_PROGRESS;19;
14277;539821;DELIVERED;19;
14279;368975;IN_PROGRESS;31;
14282;718658;DELIVERED;11;
14306;954917;UNASSIGNED;-1;
14307;954917;ASSIGNED;12;
14357;787532;DELIVERED;40;
14365;877559;IN_PROGRESS;16;
14476;962047;UNASSIGNED;-1;
14477;962047;ASSIGNED;24;
14546;780164;UNASSIGNED;-1;
14547;780164;ASSIGNED;31;
14646;764524;DELIVERED;33;
14661;686806;DELIVERED;13;
14661;519222;DELIVERED;13;
14661;361859;DELIVERED;13;
14718;952014;DELIVERED;12;
14763;303855;UNASSIGNED;-1;
14764;303855;ASSIGNED;19;
14833;224197;DELIVERED;46;
14836;860035;DELIVERED;42;
14856;430035;DELIVERED;1;
14856;597580;UNASSIGNED;-1;
14857;597580;ASSIGNED;32;
14870;912551;UNASSIGNED;-1;
14871;912551;ASSIGNED;14;
15076;553608;UNASSIGNED;-1;
15077;553608;ASSIGNED;3;
15182;991393;DELIVERED;18;
15225;830853;DELIVERED;50;
15251;597580;IN_PROGRESS;32;
15256;553608;IN_PROGRESS;3;
15263;4660;IN_PROGRESS;12;
15279;360472;IN_PROGRESS;40;
15279;238475;IN_PROGRESS;40;
15279;72062;IN_PROGRESS;40;
15279;880645;IN_PROGRESS;40;
15295;233469;IN_PROGRESS;34;
15306;273043;DELIVERED;33;
15312;780164;IN_PROGRESS;31;
15530;979206;UNASSIGNED;-1;
15531;979206;ASSIGNED;3;
15622;357487;IN_PROGRESS;11;
15656;912551;IN_PROGRESS;14;
15695;92378;DELIVERED;6;
15730;683140;UNASSIGNED;-1;
15731;683140;ASSIGNED;13;
15735;820409;DELIVERED;42;
15921;683140;IN_PROGRESS;13;
16113;294058;DELIVERED;26;
16138;74213;DELIVERED;49;
16157;303855;IN_PROGRESS;19;
16381;98345;IN_PROGRESS;48;
16443;784621;UNASSIGNED;-1;
16444;784621;ASSIGNED;45;
16701;357487;DELIVERED;11;
16743;789539;UNASSIGNED;-1;
16744;789539;ASSIGNED;3;
16750;146583;UNASSIGNED;-1;
16751;146583;ASSIGNED;16;
16873;451028;UNASSIGNED;-1;
16874;451028;ASSIGNED;13;
16908;324088;DELIVERED;28;
16913;360472;DELIVERED;40;
16940;954917;IN_PROGRESS;12;
16940;4660;DELIVERED;12;
17150;242617;UNASSIGNED;-1;
17151;242617;ASSIGNED;26;
17168;784621;IN_PROGRESS;45;
17428;824907;DELIVERED;11;
17440;979206;IN_PROGRESS;3;
17440;553608;DELIVERED;3;
17458;780164;DELIVERED;31;
17458;59715;UNASSIGNED;-1;
17459;59715;ASSIGNED;1;
17517;451028;IN_PROGRESS;13;
17518;346898;UNASSIGNED;-1;
17519;346898;ASSIGNED;20;
17616;59715;IN_PROGRESS;1;
17681;912551;DELIVERED;14;
17745;240026;UNASSIGNED;-1;
17746;240026;ASSIGNED;22;
17748;4020;IN_PROGRESS;40;
17950;240026;IN_PROGRESS;22;
18195;613336;IN_PROGRESS;11;
18306;954917;DELIVERED;12;
18408;375243;UNASSIGNED;-1;
18409;375243;ASSIGNED;12;
18503;326750;UNASSIGNED;-1;
18504;326750;ASSIGNED;30;
18505;589681;DELIVERED;48;
18505;98345;DELIVERED;48;
18606;375243;IN_PROGRESS;12;
18660;819041;UNASSIGNED;-1;
18661;819041;ASSIGNED;1;
18746;333515;UNASSIGNED;-1;
18747;333515;ASSIGNED;15;
18765;521628;UNASSIGNED;-1;
18766;521628;ASSIGNED;9;
18780;311476;UNASSIGNED;-1;
18781;311476;ASSIGNED;3;
19003;789539;IN_PROGRESS;3;
19181;646167;UNASSIGNED;-1;
19182;646167;ASSIGNED;11;
19259;242617;IN_PROGRESS;26;
19280;368975;DELIVERED;31;
19342;819041;IN_PROGRESS;1;
19342;59715;DELIVERED;1;
19346;832751;UNASSIGNED;-1;
19347;832751;ASSIGNED;22;
19415;279226;UNASSIGNED;-1;
19416;279226;ASSIGNED;40;
19446;70802;UNASSIGNED;-1;
19447;70802;ASSIGNED;30;
19493;521628;IN_PROGRESS;9;
19530;326750;IN_PROGRESS;30;
19530;70802;IN_PROGRESS;30;
19555;474766;UNASSIGNED;-1;
19556;474766;ASSIGNED;6;
19562;613336;DELIVERED;11;
19598;451028;DELIVERED;13;
19686;282314;UNASSIGNED;-1;
19687;282314;ASSIGNED;12;
19813;135538;UNASSIGNED;-1;
19814;135538;ASSIGNED;15;
20308;282314;IN_PROGRESS;12;
20335;116451;DELIVERED;11;
20335;157555;DELIVERED;11;
20410;519652;UNASSIGNED;-1;
20411;519652;ASSIGNED;22;
20878;856978;UNASSIGNED;-1;
20879;856978;ASSIGNED;1;
20878;359598;UNASSIGNED;-1;
20879;359598;ASSIGNED;39;
21109;646167;IN_PROGRESS;11;
21145;347922;UNASSIGNED;-1;
21146;347922;ASSIGNED;11;
21165;154933;UNASSIGNED;-1;
21166;154933;ASSIGNED;6;
21210;743812;UNASSIGNED;-1;
21211;743812;ASSIGNED;39;
21423;227927;UNASSIGNED;-1;
21424;227927;ASSIGNED;39;
21555;198895;UNASSIGNED;-1;
21556;198895;ASSIGNED;12;
21918;347922;IN_PROGRESS;11;
21985;858018;UNASSIGNED;-1;
21986;858018;ASSIGNED;20;
22438;302124;UNASSIGNED;-1;
22439;302124;ASSIGNED;6;
22465;519652;IN_PROGRESS;22;
22765;411870;UNASSIGNED;-1;
22766;411870;ASSIGNED;1;
23110;612025;UNASSIGNED;-1;
23111;612025;ASSIGNED;36;
23365;191982;UNASSIGNED;-1;
23366;191982;ASSIGNED;31;
23590;952944;UNASSIGNED;-1;
23591;952944;ASSIGNED;4;
23660;696237;UNASSIGNED;-1;
23661;696237;ASSIGNED;4;
23688;443279;DELIVERED;20;
23688;521628;DELIVERED;9;
23688;65211;UNASSIGNED;-1;
23689;65211;ASSIGNED;12;
23960;26838;UNASSIGNED;-1;
23961;26838;ASSIGNED;16;
24020;926036;UNASSIGNED;-1;
24021;926036;ASSIGNED;28;
24140;830655;UNASSIGNED;-1;
24141;830655;ASSIGNED;25;
24522;759881;IN_PROGRESS;20;
24560;571863;UNASSIGNED;-1;
24561;571863;ASSIGNED;25;
24607;952944;IN_PROGRESS;4;
24622;673119;UNASSIGNED;-1;
24623;673119;ASSIGNED;7;
25040;561318;UNASSIGNED;-1;
25041;561318;ASSIGNED;7;
25047;696237;IN_PROGRESS;4;
25047;427228;UNASSIGNED;-1;
25048;427228;ASSIGNED;28;
25090;510764;UNASSIGNED;-1;
25091;510764;ASSIGNED;11;
25100;862359;UNASSIGNED;-1;
25101;862359;ASSIGNED;31;
25150;848791;UNASSIGNED;-1;
25151;848791;ASSIGNED;36;
25340;698173;UNASSIGNED;-1;
25341;698173;ASSIGNED;22;
25520;964240;UNASSIGNED;-1;
25521;964240;ASSIGNED;38;
25760;185203;UNASSIGNED;-1;
25761;185203;ASSIGNED;12;
25840;759881;DELIVERED;20;
25880;765142;UNASSIGNED;-1;
25881;765142;ASSIGNED;36;
25963;129929;DELIVERED;34;
26660;438386;UNASSIGNED;-1;
26661;438386;ASSIGNED;3;
26780;931080;UNASSIGNED;-1;
26781;931080;ASSIGNED;4;
26830;926660;UNASSIGNED;-1;
26831;926660;ASSIGNED;16;
26903;974918;UNASSIGNED;-1;
26904;974918;ASSIGNED;25;
27175;200158;DELIVERED;24;
27175;597580;DELIVERED;32;
27175;526755;DELIVERED;36;
27175;420233;DELIVERED;36;
27175;683140;DELIVERED;13;
27260;99392;UNASSIGNED;-1;
27261;99392;ASSIGNED;50;
27366;346898;IN_PROGRESS;20;
27366;878295;DELIVERED;20;
27366;143076;DELIVERED;20;
27366;321101;DELIVERED;20;
27380;424566;UNASSIGNED;-1;
27381;424566;ASSIGNED;25;
27380;925282;UNASSIGNED;-1;
27381;925282;ASSIGNED;34;
27467;696237;DELIVERED;4;
27860;474666;UNASSIGNED;-1;
27861;474666;ASSIGNED;50;
28160;571438;UNASSIGNED;-1;
28161;571438;ASSIGNED;42;
28220;747050;UNASSIGNED;-1;
28221;747050;ASSIGNED;22;
28280;306156;UNASSIGNED;-1;
28281;306156;ASSIGNED;6;
28280;562941;UNASSIGNED;-1;
28281;562941;ASSIGNED;40;
28323;333515;IN_PROGRESS;15;
28400;648291;UNASSIGNED;-1;
28401;648291;ASSIGNED;9;
28460;355057;UNASSIGNED;-1;
28461;355057;ASSIGNED;19;
28704;858018;IN_PROGRESS;20;
28865;891864;DELIVERED;24;
29170;598186;UNASSIGNED;-1;
29171;598186;ASSIGNED;42;
29206;135538;IN_PROGRESS;15;
29467;931080;IN_PROGRESS;4;
29467;952944;DELIVERED;4;
29540;975576;UNASSIGNED;-1;
29541;975576;ASSIGNED;42;
29553;238475;DELIVERED;40;
29553;4020;DELIVERED;40;
29710;814296;UNASSIGNED;-1;
29711;814296;ASSIGNED;11;
29821;233469;DELIVERED;34;
29821;260623;UNASSIGNED;-1;
29822;260623;ASSIGNED;16;
29900;500050;UNASSIGNED;-1;
29901;500050;ASSIGNED;1;
29900;108826;UNASSIGNED;-1;
29901;108826;ASSIGNED;25;
30130;880645;DELIVERED;40;
30200;792675;UNASSIGNED;-1;
30201;792675;ASSIGNED;11;
30341;135538;DELIVERED;15;
30500;938082;UNASSIGNED;-1;
30501;938082;ASSIGNED;11;
30560;747341;UNASSIGNED;-1;
30561;747341;ASSIGNED;6;
30620;532906;UNASSIGNED;-1;
30621;532906;ASSIGNED;28;
30742;942792;DELIVERED;34;
30773;86563;UNASSIGNED;-1;
30774;86563;ASSIGNED;6;
30946;346898;DELIVERED;20;
30946;858018;DELIVERED;20;
30946;797042;UNASSIGNED;-1;
30947;797042;ASSIGNED;1;
30987;931080;DELIVERED;4;
30987;482297;UNASSIGNED;-1;
30988;482297;ASSIGNED;42;
31167;76104;UNASSIGNED;-1;
31168;76104;ASSIGNED;42;
31186;212094;UNASSIGNED;-1;
31187;212094;ASSIGNED;1;
31340;938693;UNASSIGNED;-1;
31341;938693;ASSIGNED;9;
31366;421250;UNASSIGNED;-1;
31367;421250;ASSIGNED;3;
31450;686802;UNASSIGNED;-1;
31451;686802;ASSIGNED;24;
31470;409367;DELIVERED;34;
31586;333515;DELIVERED;15;
31726;995261;UNASSIGNED;-1;
31727;995261;ASSIGNED;6;
31767;769895;UNASSIGNED;-1;
31768;769895;ASSIGNED;13;
31906;589491;UNASSIGNED;-1;
31907;589491;ASSIGNED;28;
32026;103305;UNASSIGNED;-1;
32027;103305;ASSIGNED;15;
32336;279226;IN_PROGRESS;40;
32336;72062;DELIVERED;40;
32360;925282;IN_PROGRESS;34;
32360;347012;DELIVERED;34;
32425;301776;IN_PROGRESS;24;
32547;433622;UNASSIGNED;-1;
32548;433622;ASSIGNED;4;
32830;238651;UNASSIGNED;-1;
32831;238651;ASSIGNED;15;
32900;271214;UNASSIGNED;-1;
32901;271214;ASSIGNED;31;
32900;996235;UNASSIGNED;-1;
32901;996235;ASSIGNED;39;
32960;941262;UNASSIGNED;-1;
32961;941262;ASSIGNED;15;
32983;103305;IN_PROGRESS;15;
33046;837122;UNASSIGNED;-1;
33047;837122;ASSIGNED;31;
33080;311205;UNASSIGNED;-1;
33081;311205;ASSIGNED;11;
33282;301776;DELIVERED;24;
33320;248787;UNASSIGNED;-1;
33321;248787;ASSIGNED;9;
33550;332584;UNASSIGNED;-1;
33551;332584;ASSIGNED;32;
33564;545994;DELIVERED;24;
33669;433622;IN_PROGRESS;4;
33886;113723;UNASSIGNED;-1;
33887;113723;ASSIGNED;31;
33920;643435;UNASSIGNED;-1;
33921;643435;ASSIGNED;16;
